census_id_pid6,census_id,geoid,muniname,statefips,state_abbv,statename,countyfips,countyname,placecity,lat,long
183705,03201020100000,0462140,TOWN OF SAHUARITA,04,AZ,ARIZONA,019,PIMA,62140,31.932238,-110.965395
160845,03201160100000,0402830,CITY OF APACHE JUNCTION,04,AZ,ARIZONA,021,PINAL,02830,33.382766,-111.540509
122753,03201100100000,0410530,CITY OF CASA GRANDE,04,AZ,ARIZONA,021,PINAL,10530,32.906922,-111.763486
160842,03201100200000,0415500,CITY OF COOLIDGE,04,AZ,ARIZONA,021,PINAL,15500,32.933616,-111.523585
160843,03201100300000,0422360,CITY OF ELOY,04,AZ,ARIZONA,021,PINAL,22360,32.741255,-111.594015
215070,03201110100000,0444410,CITY OF MARICOPA,04,AZ,ARIZONA,021,PINAL,44410,33.041942,-111.999259
122754,03201100400000,0423760,TOWN OF FLORENCE,04,AZ,ARIZONA,021,PINAL,23760,33.069367,-111.413992
184344,03201150100000,0437200,TOWN OF KEARNY,04,AZ,ARIZONA,021,PINAL,37200,33.056392,-110.907091
160844,03201150200000,0443990,TOWN OF MAMMOTH,04,AZ,ARIZONA,021,PINAL,43990,32.68517,-110.729286
122755,03201190100000,0471300,TOWN OF SUPERIOR,04,AZ,ARIZONA,021,PINAL,71300,33.27162,-111.124161
160846,03201200100000,0449640,CITY OF NOGALES,04,AZ,ARIZONA,023,SANTA CRUZ,49640,31.361928,-110.93482
193075,03201200200000,0453490,TOWN OF PATAGONIA,04,AZ,ARIZONA,023,SANTA CRUZ,53490,31.544744,-110.745463
160848,03201350200000,0416410,CITY OF COTTONWOOD,04,AZ,ARIZONA,025,YAVAPAI,16410,34.750834,-111.984004
189586,03201300200000,0457380,CITY OF PRESCOTT,04,AZ,ARIZONA,025,YAVAPAI,57380,34.592241,-112.446733
201332,03201340200000,0465350,CITY OF SEDONA,04,AZ,ARIZONA,025,YAVAPAI,65350,34.858517,-111.793057
160847,03201340100000,0409690,TOWN OF CAMP VERDE,04,AZ,ARIZONA,025,YAVAPAI,09690,34.569405,-111.857014
100255,03201380100000,0412840,TOWN OF CHINO VALLEY,04,AZ,ARIZONA,025,YAVAPAI,12840,34.73989,-112.40606
203932,03201350100000,0413890,TOWN OF CLARKDALE,04,AZ,ARIZONA,025,YAVAPAI,13890,34.747979,-112.058699
215758,03201310100000,0419145,TOWN OF DEWEY-HUMBOLDT,04,AZ,ARIZONA,025,YAVAPAI,19145,34.517396,-112.24965
183709,03201300100000,0436290,TOWN OF JEROME,04,AZ,ARIZONA,025,YAVAPAI,36290,34.747088,-112.107515
160849,03201360100000,0457450,TOWN OF PRESCOTT VALLEY,04,AZ,ARIZONA,025,YAVAPAI,57450,34.59793,-112.318497
160851,03201460100000,0463470,CITY OF SAN LUIS,04,AZ,ARIZONA,027,YUMA,63470,32.485678,-114.721947
122756,03201400200000,0468080,CITY OF SOMERTON,04,AZ,ARIZONA,027,YUMA,68080,32.601816,-114.696344
137166,03201400300000,0485540,CITY OF YUMA,04,AZ,ARIZONA,027,YUMA,85540,32.516286,-114.521782
203933,03201480100000,0481480,TOWN OF WELLTON,04,AZ,ARIZONA,027,YUMA,81480,32.640144,-114.215206
160888,04200100200000,0518790,CITY OF DEWITT,05,AR,ARKANSAS,001,ARKANSAS,18790,34.287369,-91.338326
122838,04200100300000,0526980,CITY OF GILLETT,05,AR,ARKANSAS,001,ARKANSAS,26980,34.119172,-91.379133
122839,04200150100000,0533850,CITY OF HUMPHREY,05,AR,ARKANSAS,001,ARKANSAS,33850,34.42237,-91.702454
160890,04200100500000,0567490,CITY OF STUTTGART,05,AR,ARKANSAS,001,ARKANSAS,67490,34.495233,-91.548638
193079,04200100100000,0501030,TOWN OF ALMYRA,05,AR,ARKANSAS,001,ARKANSAS,01030,34.405689,-91.410847
160889,04200100400000,0561940,TOWN OF ST CHARLES,05,AR,ARKANSAS,001,ARKANSAS,61940,34.372999,-91.137446
100356,04200200100000,0516240,CITY OF CROSSETT,05,AR,ARKANSAS,003,ASHLEY,16240,33.122819,-91.958081
160892,04200200300000,0529500,CITY OF HAMBURG,05,AR,ARKANSAS,003,ASHLEY,29500,33.224755,-91.797247
122840,04200200400000,0546670,CITY OF MONTROSE,05,AR,ARKANSAS,003,ASHLEY,46670,33.298925,-91.49644
184368,04200200500000,0553510,CITY OF PARKDALE,05,AR,ARKANSAS,003,ASHLEY,53510,33.121215,-91.546399
193080,04200200600000,0556750,CITY OF PORTLAND,05,AR,ARKANSAS,003,ASHLEY,56750,33.237935,-91.510945
122841,04200200700000,0575890,CITY OF WILMOT,05,AR,ARKANSAS,003,ASHLEY,75890,33.056963,-91.577858
160891,04200200200000,0524670,TOWN OF FOUNTAIN HILL,05,AR,ARKANSAS,003,ASHLEY,24670,33.357545,-91.851141
207544,04200300200000,0515490,CITY OF COTTER,05,AR,ARKANSAS,005,BAXTER,15490,36.281898,-92.520821
183728,04200300300000,0526050,CITY OF GASSVILLE,05,AR,ARKANSAS,005,BAXTER,26050,36.284949,-92.48683
207545,04200390100000,0538050,CITY OF LAKEVIEW,05,AR,ARKANSAS,005,BAXTER,38050,36.373907,-92.538735
189599,04200300500000,0547390,CITY OF MOUNTAIN HOME,05,AR,ARKANSAS,005,BAXTER,47390,36.335118,-92.384039
160893,04200300600000,0550000,CITY OF NORFORK,05,AR,ARKANSAS,005,BAXTER,50000,36.209469,-92.277844
160894,04200380100000,0562240,CITY OF SALESVILLE,05,AR,ARKANSAS,005,BAXTER,62240,36.23906,-92.277495
207543,04200300100000,0505980,TOWN OF BIG FLAT,05,AR,ARKANSAS,005,BAXTER,05980,36.003394,-92.41022
195785,04200330100000,0508665,TOWN OF BRIARCLIFF,05,AR,ARKANSAS,005,BAXTER,08665,36.271968,-92.28209
220399,04200410100000,0504840,CITY OF BELLA VISTA,05,AR,ARKANSAS,007,BENTON,04840,36.466641,-94.266317
122842,04200400100000,0505320,CITY OF BENTONVILLE,05,AR,ARKANSAS,007,BENTON,05320,36.352662,-94.231181
184369,04200450100000,0512340,CITY OF CAVE SPRINGS,05,AR,ARKANSAS,007,BENTON,12340,36.26843,-94.219503
160895,04200400200000,0512820,CITY OF CENTERTON,05,AR,ARKANSAS,007,BENTON,12820,36.355148,-94.297692
100358,04200400300000,0517740,CITY OF DECATUR,05,AR,ARKANSAS,007,BENTON,17740,36.348527,-94.458044
122843,04200400600000,0526290,CITY OF GENTRY,05,AR,ARKANSAS,007,BENTON,26290,36.259553,-94.490876
100359,04200400700000,0528360,CITY OF GRAVETTE,05,AR,ARKANSAS,007,BENTON,28360,36.428296,-94.368529
100362,04200480200000,0540120,CITY OF LITTLE FLOCK,05,AR,ARKANSAS,007,BENTON,40120,36.383335,-94.137265
207547,04200400800000,0541720,CITY OF LOWELL,05,AR,ARKANSAS,007,BENTON,41720,36.255855,-94.153356
160896,04200400900000,0554200,CITY OF PEA RIDGE,05,AR,ARKANSAS,007,BENTON,54200,36.452846,-94.125942
183737,04200401000000,0560410,CITY OF ROGERS,05,AR,ARKANSAS,007,BENTON,60410,36.318085,-94.152287
160897,04200401100000,0564370,CITY OF SILOAM SPRINGS,05,AR,ARKANSAS,007,BENTON,64370,36.184612,-94.531517
160898,04200401200000,0567760,CITY OF SULPHUR SPRINGS,05,AR,ARKANSAS,007,BENTON,67760,36.484076,-94.460095
193082,04200470100000,0503040,TOWN OF AVOCA,05,AR,ARKANSAS,007,BENTON,03040,36.394697,-94.06577
193081,04200400400000,0525750,TOWN OF GARFIELD,05,AR,ARKANSAS,007,BENTON,25750,36.455428,-93.975782
207546,04200400500000,0526110,TOWN OF GATEWAY,05,AR,ARKANSAS,007,BENTON,26110,36.488902,-93.933087
160899,04200450400000,0532200,TOWN OF HIGHFILL,05,AR,ARKANSAS,007,BENTON,32200,36.274375,-94.323862
203945,04200430100000,0566200,TOWN OF SPRINGTOWN,05,AR,ARKANSAS,007,BENTON,66200,36.260285,-94.423812
100363,04200570100000,0518850,CITY OF DIAMOND CITY,05,AR,ARKANSAS,009,BOONE,18850,36.457609,-92.910989
160901,04200500300000,0530460,CITY OF HARRISON,05,AR,ARKANSAS,009,BOONE,30460,36.242592,-93.11765
160900,04200500100000,0501060,TOWN OF ALPENA,05,AR,ARKANSAS,009,BOONE,01060,36.292748,-93.303607
160904,04200580100000,0504900,TOWN OF BELLEFONTE,05,AR,ARKANSAS,009,BOONE,04900,36.199864,-93.047039
193083,04200580200000,0505440,TOWN OF BERGMAN,05,AR,ARKANSAS,009,BOONE,05440,36.312786,-93.011221
122845,04200500200000,0522450,TOWN OF EVERTON,05,AR,ARKANSAS,009,BOONE,22450,36.15414,-92.909538
160902,04200500400000,0539040,TOWN OF LEAD HILL,05,AR,ARKANSAS,009,BOONE,39040,36.413611,-92.907167
160903,04200500500000,0552160,TOWN OF OMAHA,05,AR,ARKANSAS,009,BOONE,52160,36.461647,-93.189964
189600,04200580300000,0565480,TOWN OF SOUTH LEAD HILL,05,AR,ARKANSAS,009,BOONE,65480,36.395614,-92.906209
160905,04200590100000,0571390,TOWN OF VALLEY SPRINGS,05,AR,ARKANSAS,009,BOONE,71390,36.153768,-92.989698
122846,04200560100000,0577600,TOWN OF ZINC,05,AR,ARKANSAS,009,BOONE,77600,36.283959,-92.914422
160907,04200600200000,0531540,CITY OF HERMITAGE,05,AR,ARKANSAS,011,BRADLEY,31540,33.447372,-92.171455
100364,04200600300000,0573310,CITY OF WARREN,05,AR,ARKANSAS,011,BRADLEY,73310,33.611829,-92.067718
160906,04200600100000,0503430,TOWN OF BANKS,05,AR,ARKANSAS,011,BRADLEY,03430,33.575796,-92.267101
203946,04200700100000,0529650,CITY OF HAMPTON,05,AR,ARKANSAS,013,CALHOUN,29650,33.534763,-92.466607
100365,04200700200000,0569050,CITY OF THORNTON,05,AR,ARKANSAS,013,CALHOUN,69050,33.774876,-92.487651
122847,04200750200000,0530310,TOWN OF HARRELL,05,AR,ARKANSAS,013,CALHOUN,30310,33.509869,-92.400061
160908,04200780100000,0569350,TOWN OF TINSMAN,05,AR,ARKANSAS,013,CALHOUN,69350,33.629183,-92.353295
160909,04200800200000,0505560,CITY OF BERRYVILLE,05,AR,ARKANSAS,015,CARROLL,05560,36.371028,-93.570387
160911,04200800400000,0522240,CITY OF EUREKA SPRINGS,05,AR,ARKANSAS,015,CARROLL,22240,36.410774,-93.744904
122848,04200800500000,0528600,CITY OF GREEN FOREST,05,AR,ARKANSAS,015,CARROLL,28600,36.33471,-93.430962
250235,04200860200000,0532650,CITY OF HOLIDAY ISLAND,05,AR,ARKANSAS,015,CARROLL,32650,36.484211,-93.736832
160912,04200860100000,0504540,TOWN OF BEAVER,05,AR,ARKANSAS,015,CARROLL,04540,36.473994,-93.777335
160910,04200800300000,0507150,TOWN OF BLUE EYE,05,MO,MISSOURI,015,CARROLL,07150,36.496667,-93.39771
100366,04200800600000,0550810,TOWN OF OAK GROVE,05,AR,ARKANSAS,015,CARROLL,50810,36.463958,-93.430143
160913,04200900100000,0518520,CITY OF DERMOTT,05,AR,ARKANSAS,017,CHICOT,18520,33.526206,-91.432296
122849,04200900200000,0522180,CITY OF EUDORA,05,AR,ARKANSAS,017,CHICOT,22180,33.118866,-91.264033
100367,04200900300000,0538170,CITY OF LAKE VILLAGE,05,AR,ARKANSAS,017,CHICOT,38170,33.32918,-91.284794
122850,04201000100000,0501360,CITY OF AMITY,05,AR,ARKANSAS,019,CLARK,01360,34.26619,-93.463423
160914,04201000200000,0501870,CITY OF ARKADELPHIA,05,AR,ARKANSAS,019,CLARK,01870,34.12738,-93.070851
160915,04201000300000,0529200,CITY OF GURDON,05,AR,ARKANSAS,019,CLARK,29200,33.916032,-93.15391
211267,04201090100000,0510360,TOWN OF CADDO VALLEY,05,AR,ARKANSAS,019,CLARK,10360,34.180746,-93.084597
203947,04201080100000,0529140,TOWN OF GUM SPRINGS,05,AR,ARKANSAS,019,CLARK,29140,34.063937,-93.095709
160916,04201000400000,0551530,TOWN OF OKOLONA,05,AR,ARKANSAS,019,CLARK,51530,34.000478,-93.337624
207548,04201000500000,0574930,TOWN OF WHELEN SPRINGS,05,AR,ARKANSAS,019,CLARK,74930,33.833144,-93.126029
160917,04201100100000,0515460,CITY OF CORNING,05,AR,ARKANSAS,021,CLAY,15460,36.413682,-90.583609
189601,04201100300000,0528720,CITY OF GREENWAY,05,AR,ARKANSAS,021,CLAY,28720,36.340577,-90.222124
100368,04201100400000,0537240,CITY OF KNOBEL,05,AR,ARKANSAS,021,CLAY,37240,36.319986,-90.602266
160922,04201150100000,0542560,CITY OF MCDOUGAL,05,AR,ARKANSAS,021,CLAY,42560,36.436465,-90.390727
194441,04201100600000,0554140,CITY OF PEACH ORCHARD,05,AR,ARKANSAS,021,CLAY,54140,36.281229,-90.660774
207549,04201100700000,0555130,CITY OF PIGGOTT,05,AR,ARKANSAS,021,CLAY,55130,36.387191,-90.198944
160920,04201100800000,0556600,CITY OF POLLARD,05,AR,ARKANSAS,021,CLAY,56600,36.429561,-90.267129
100370,04201100900000,0558490,CITY OF RECTOR,05,AR,ARKANSAS,021,CLAY,58490,36.264158,-90.293518
122851,04201101000000,0561970,CITY OF ST FRANCIS,05,AR,ARKANSAS,021,CLAY,61970,36.454872,-90.142179
160918,04201100200000,0517410,TOWN OF DATTO,05,AR,ARKANSAS,021,CLAY,17410,36.392471,-90.728499
160919,04201100500000,0549820,TOWN OF NIMMONS,05,AR,ARKANSAS,021,CLAY,49820,36.30625,-90.095055
160921,04201101100000,0567550,TOWN OF SUCCESS,05,AR,ARKANSAS,021,CLAY,67550,36.454501,-90.722625
122852,04201280200000,0528810,CITY OF GREERS FERRY,05,AR,ARKANSAS,023,CLEBURNE,28810,35.574966,-92.165959
207550,04201200100000,0531090,CITY OF HEBER SPRINGS,05,AR,ARKANSAS,023,CLEBURNE,31090,35.499554,-92.029339
160923,04201200300000,0557950,CITY OF QUITMAN,05,AR,ARKANSAS,023,CLEBURNE,57950,35.381723,-92.214724
100371,04201280100000,0515100,TOWN OF CONCORD,05,AR,ARKANSAS,023,CLEBURNE,15100,35.66633,-91.860623
203948,04201200200000,0532080,TOWN OF HIGDEN,05,AR,ARKANSAS,023,CLEBURNE,32080,35.566406,-92.20518
160924,04201300100000,0536880,CITY OF KINGSLAND,05,AR,ARKANSAS,025,CLEVELAND,36880,33.857975,-92.297789
207551,04201300200000,0559480,CITY OF RISON,05,AR,ARKANSAS,025,CLEVELAND,59480,33.959951,-92.193648
207552,04201400300000,0543460,CITY OF MAGNOLIA,05,AR,ARKANSAS,027,COLUMBIA,43460,33.276698,-93.226247
122853,04201400200000,0543100,CITY OF MCNEIL,05,AR,ARKANSAS,027,COLUMBIA,43100,33.347917,-93.208404
122854,04201400400000,0568660,CITY OF TAYLOR,05,AR,ARKANSAS,027,COLUMBIA,68660,33.099802,-93.461843
122855,04201400500000,0572350,CITY OF WALDO,05,AR,ARKANSAS,027,COLUMBIA,72350,33.351923,-93.295393
100372,04201400100000,0521580,TOWN OF EMERSON,05,AR,ARKANSAS,027,COLUMBIA,21580,33.097328,-93.195976
100373,04201500100000,0546970,CITY OF MORRILTON,05,AR,ARKANSAS,029,CONWAY,46970,35.155456,-92.738932
160925,04201570100000,0552430,CITY OF OPPELO,05,AR,ARKANSAS,029,CONWAY,52430,35.100558,-92.773566
122856,04201500200000,0556480,CITY OF PLUMERVILLE,05,AR,ARKANSAS,029,CONWAY,56480,35.159377,-92.643059
122857,04201570200000,0545200,TOWN OF MENIFEE,05,AR,ARKANSAS,029,CONWAY,45200,35.149702,-92.55042
207553,04201600100000,0504180,CITY OF BAY,05,AR,ARKANSAS,031,CRAIGHEAD,04180,35.746057,-90.552143
100374,04201600300000,0507630,CITY OF BONO,05,AR,ARKANSAS,031,CRAIGHEAD,07630,35.911102,-90.800821
122859,04201600400000,0509100,CITY OF BROOKLAND,05,AR,ARKANSAS,031,CRAIGHEAD,09100,35.897051,-90.571657
160926,04201600500000,0511410,CITY OF CARAWAY,05,AR,ARKANSAS,031,CRAIGHEAD,11410,35.760222,-90.322081
122861,04201600700000,0535710,CITY OF JONESBORO,05,AR,ARKANSAS,031,CRAIGHEAD,35710,35.819755,-90.679033
100375,04201600800000,0537780,CITY OF LAKE CITY,05,AR,ARKANSAS,031,CRAIGHEAD,37780,35.81937,-90.453905
122862,04201600900000,0546400,CITY OF MONETTE,05,AR,ARKANSAS,031,CRAIGHEAD,46400,35.893208,-90.344106
122858,04201600200000,0506610,TOWN OF BLACK OAK,05,AR,ARKANSAS,031,CRAIGHEAD,06610,35.836485,-90.367568
122860,04201600600000,0511920,TOWN OF CASH,05,AR,ARKANSAS,031,CRAIGHEAD,11920,35.801157,-90.931648
193084,04201640100000,0520920,TOWN OF EGYPT,05,AR,ARKANSAS,031,CRAIGHEAD,20920,35.867775,-90.945834
122863,04201700100000,0500970,CITY OF ALMA,05,AR,ARKANSAS,033,CRAWFORD,00970,35.492375,-94.213947
213601,04201730100000,0512520,CITY OF CEDARVILLE,05,AR,ARKANSAS,033,CRAWFORD,12520,35.58397,-94.361897
100376,04201700200000,0520200,CITY OF DYER,05,AR,ARKANSAS,033,CRAWFORD,20200,35.494367,-94.138805
189602,04201770200000,0536670,CITY OF KIBLER,05,AR,ARKANSAS,033,CRAWFORD,36670,35.425237,-94.236145
207554,04201700300000,0547300,CITY OF MOUNTAINBURG,05,AR,ARKANSAS,033,CRAWFORD,47300,35.649625,-94.162407
160927,04201700400000,0548200,CITY OF MULBERRY,05,AR,ARKANSAS,033,CRAWFORD,48200,35.5085,-94.074753
122864,04201700500000,0571480,CITY OF VAN BUREN,05,AR,ARKANSAS,033,CRAWFORD,71480,35.451176,-94.354003
207555,04201750200000,0513570,TOWN OF CHESTER,05,AR,ARKANSAS,033,CRAWFORD,13570,35.677772,-94.177828
160928,04201750300000,0561460,TOWN OF RUDY,05,AR,ARKANSAS,033,CRAWFORD,61460,35.527455,-94.240384
213327,04201830200000,0514050,CITY OF CLARKEDALE,05,AR,ARKANSAS,035,CRITTENDEN,14050,35.297028,-90.21025
207556,04201800200000,0520320,CITY OF EARLE,05,AR,ARKANSAS,035,CRITTENDEN,20320,35.273379,-90.464304
122865,04201800400000,0527040,CITY OF GILMORE,05,AR,ARKANSAS,035,CRITTENDEN,27040,35.413994,-90.29558
100378,04201800500000,0544180,CITY OF MARION,05,AR,ARKANSAS,035,CRITTENDEN,44180,35.204246,-90.206715
160930,04201800700000,0570430,CITY OF TURRELL,05,AR,ARKANSAS,035,CRITTENDEN,70430,35.374609,-90.270384
183727,04201800800000,0574540,CITY OF WEST MEMPHIS,05,AR,ARKANSAS,035,CRITTENDEN,74540,35.149554,-90.199266
137183,04201830100000,0501457,TOWN OF ANTHONYVILLE,05,AR,ARKANSAS,035,CRITTENDEN,01457,35.039831,-90.340328
100377,04201800100000,0515940,TOWN OF CRAWFORDSVILLE,05,AR,ARKANSAS,035,CRITTENDEN,15940,35.226672,-90.324168
193085,04201800300000,0520830,TOWN OF EDMONDSON,05,AR,ARKANSAS,035,CRITTENDEN,20830,35.105035,-90.305452
160931,04201840100000,0533375,TOWN OF HORSESHOE LAKE,05,AR,ARKANSAS,035,CRITTENDEN,33375,34.913753,-90.307722
122866,04201840300000,0535040,TOWN OF JENNETTE,05,AR,ARKANSAS,035,CRITTENDEN,35040,35.158127,-90.418765
160932,04201840200000,0535140,TOWN OF JERICHO,05,AR,ARKANSAS,035,CRITTENDEN,35140,35.287677,-90.230466
100379,04201880100000,0568060,TOWN OF SUNSET,05,AR,ARKANSAS,035,CRITTENDEN,68060,35.223979,-90.205642
160933,04201900100000,0513540,CITY OF CHERRY VALLEY,05,AR,ARKANSAS,037,CROSS,13540,35.402762,-90.753617
160934,04201900200000,0531900,CITY OF HICKORY RIDGE,05,AR,ARKANSAS,037,CROSS,31900,35.402812,-90.994458
122867,04201900300000,0553600,CITY OF PARKIN,05,AR,ARKANSAS,037,CROSS,53600,35.261175,-90.553508
211976,04201900400000,0577090,CITY OF WYNNE,05,AR,ARKANSAS,037,CROSS,77090,35.235224,-90.788513
100380,04202000100000,0511830,CITY OF CARTHAGE,05,AR,ARKANSAS,039,DALLAS,11830,34.072605,-92.555312
160935,04202000200000,0524220,CITY OF FORDYCE,05,AR,ARKANSAS,039,DALLAS,24220,33.818236,-92.416972
160936,04202000300000,0565900,CITY OF SPARKMAN,05,AR,ARKANSAS,039,DALLAS,65900,33.917168,-92.849997
122868,04202100100000,0501990,CITY OF ARKANSAS CITY,05,AR,ARKANSAS,041,DESHA,01990,33.608876,-91.204896
184373,04202100200000,0519990,CITY OF DUMAS,05,AR,ARKANSAS,041,DESHA,19990,33.883372,-91.485632
160937,04202100300000,0542770,CITY OF MCGEHEE,05,AR,ARKANSAS,041,DESHA,42770,33.627794,-91.39501
160939,04202170100000,0546190,CITY OF MITCHELLVILLE,05,AR,ARKANSAS,041,DESHA,46190,33.905333,-91.498398
160938,04202100400000,0573550,CITY OF WATSON,05,AR,ARKANSAS,041,DESHA,73550,33.89375,-91.257061
122869,04202150500000,0558880,TOWN OF REED,05,AR,ARKANSAS,041,DESHA,58880,33.701672,-91.445758
160940,04202200100000,0546580,CITY OF MONTICELLO,05,AR,ARKANSAS,043,DREW,46580,33.624778,-91.793722
189603,04202200200000,0569230,CITY OF TILLAR,05,AR,ARKANSAS,043,DREW,69230,33.711,-91.451812
100381,04202200300000,0575860,CITY OF WILMAR,05,AR,ARKANSAS,043,DREW,75860,33.626384,-91.929342
193086,04202200400000,0576010,TOWN OF WINCHESTER,05,AR,ARKANSAS,043,DREW,76010,33.774074,-91.4737
122870,04202300100000,0515190,CITY OF CONWAY,05,AR,ARKANSAS,045,FAULKNER,15190,35.074404,-92.467004
100383,04202300200000,0528510,CITY OF GREENBRIER,05,AR,ARKANSAS,045,FAULKNER,28510,35.228843,-92.383568
100384,04202380200000,0529230,CITY OF GUY,05,AR,ARKANSAS,045,FAULKNER,29230,35.327322,-92.336661
160944,04202330100000,0532710,CITY OF HOLLAND,05,AR,ARKANSAS,045,FAULKNER,32710,35.166012,-92.277049
160942,04202300300000,0544750,CITY OF MAYFLOWER,05,AR,ARKANSAS,045,FAULKNER,44750,34.966196,-92.426728
160943,04202300400000,0571960,CITY OF VILONIA,05,AR,ARKANSAS,045,FAULKNER,71960,35.078702,-92.215387
122872,04202380100000,0521820,TOWN OF ENOLA,05,AR,ARKANSAS,045,FAULKNER,21820,35.195907,-92.206581
211977,04202390100000,0548020,TOWN OF MOUNT VERNON,05,AR,ARKANSAS,045,FAULKNER,48020,35.223605,-92.12398
122871,04202320100000,0570540,TOWN OF TWIN GROVES,05,AR,ARKANSAS,045,FAULKNER,70540,35.329207,-92.405668
160945,04202350100000,0576820,TOWN OF WOOSTER,05,AR,ARKANSAS,045,FAULKNER,76820,35.199919,-92.450204
160946,04202400100000,0501210,CITY OF ALTUS,05,AR,ARKANSAS,047,FRANKLIN,01210,35.44676,-93.764388
122873,04202400200000,0508440,CITY OF BRANCH,05,AR,ARKANSAS,047,FRANKLIN,08440,35.308303,-93.95537
211268,04202400300000,0513300,CITY OF CHARLESTON,05,AR,ARKANSAS,047,FRANKLIN,13300,35.294515,-94.04835
122874,04202400500000,0552970,CITY OF OZARK,05,AR,ARKANSAS,047,FRANKLIN,52970,35.501858,-93.848378
160948,04202460100000,0575570,CITY OF WIEDERKEHR VILLAGE,05,AR,ARKANSAS,047,FRANKLIN,75570,35.477705,-93.764725
160947,04202400400000,0518370,TOWN OF DENNING,05,AR,ARKANSAS,047,FRANKLIN,18370,35.425153,-93.756758
100385,04202500100000,0543670,CITY OF MAMMOTH SPRING,05,AR,ARKANSAS,049,FULTON,43670,36.49241,-91.541067
160949,04202500200000,0562150,CITY OF SALEM,05,AR,ARKANSAS,049,FULTON,62150,36.370416,-91.821706
160950,04202500300000,0572140,TOWN OF VIOLA,05,AR,ARKANSAS,049,FULTON,72140,36.399237,-91.986977
160951,04202600100000,0533400,CITY OF HOT SPRINGS,05,AR,ARKANSAS,051,GARLAND,33400,34.489442,-93.050254
189604,04202680100000,0547450,CITY OF MOUNTAIN PINE,05,AR,ARKANSAS,051,GARLAND,47450,34.569642,-93.171493
160953,04202630100000,0524700,TOWN OF FOUNTAIN LAKE,05,AR,ARKANSAS,051,GARLAND,24700,34.609848,-92.919774
160952,04202600200000,0541450,TOWN OF LONSDALE,05,AR,ARKANSAS,051,GARLAND,41450,34.544967,-92.810563
160955,04202700300000,0563710,CITY OF SHERIDAN,05,AR,ARKANSAS,053,GRANT,63710,34.321575,-92.443067
122875,04202770200000,0570220,CITY OF TULL,05,AR,ARKANSAS,053,GRANT,70220,34.441214,-92.585881
160954,04202700100000,0539310,TOWN OF LEOLA,05,AR,ARKANSAS,053,GRANT,39310,34.170087,-92.591412
100388,04202700200000,0557080,TOWN OF POYEN,05,AR,ARKANSAS,053,GRANT,57080,34.324169,-92.641976
207557,04202770100000,0557230,TOWN OF PRATTSVILLE,05,AR,ARKANSAS,053,GRANT,57230,34.318495,-92.543146
160956,04202800200000,0544240,CITY OF MARMADUKE,05,AR,ARKANSAS,055,GREENE,44240,36.190028,-90.385061
160957,04202800300000,0553390,CITY OF PARAGOULD,05,AR,ARKANSAS,055,GREENE,53390,36.052289,-90.510464
100389,04202800100000,0518010,TOWN OF DELAPLAINE,05,AR,ARKANSAS,055,GREENE,18010,36.230393,-90.725646
207558,04202890100000,0537660,TOWN OF LAFE,05,AR,ARKANSAS,055,GREENE,37660,36.209178,-90.504292
122876,04202860100000,0551060,TOWN OF OAK GROVE HEIGHTS,05,AR,ARKANSAS,055,GREENE,51060,36.126432,-90.503435
160958,04202900100000,0507030,CITY OF BLEVINS,05,AR,ARKANSAS,057,HEMPSTEAD,07030,33.871251,-93.578187
183736,04202900300000,0533190,CITY OF HOPE,05,AR,ARKANSAS,057,HEMPSTEAD,33190,33.668164,-93.588885
207559,04202900700000,0573370,CITY OF WASHINGTON,05,AR,ARKANSAS,057,HEMPSTEAD,73370,33.772882,-93.683293
122877,04202900200000,0525360,TOWN OF FULTON,05,AR,ARKANSAS,057,HEMPSTEAD,25360,33.612565,-93.813795
160959,04202900400000,0542410,TOWN OF MCCASKILL,05,AR,ARKANSAS,057,HEMPSTEAD,42410,33.919539,-93.636831
122879,04202940100000,0543070,TOWN OF MCNAB,05,AR,ARKANSAS,057,HEMPSTEAD,43070,33.660895,-93.832282
160960,04202900500000,0551080,TOWN OF OAKHAVEN,05,AR,ARKANSAS,057,HEMPSTEAD,51080,33.729396,-93.620783
